transaction_id,retailer,retailer_id,invoice_date,product,price_per_unit,units_sold,total_sales,sales_method
3533,Foot Locker,1185732,7/25/2021,Men's Athletic Footwear,49,75,3675,Online
3534,Foot Locker,1185732,7/26/2021,Women's Street Footwear,48,39,1872,Online
3535,Foot Locker,1185732,7/27/2021,Women's Athletic Footwear,47,33,1551,Online
3536,Foot Locker,1185732,7/28/2021,Men's Apparel,56,33,1848,Online
3537,Foot Locker,1185732,7/29/2021,Women's Apparel,60,65,3900,Online
3538,Foot Locker,1185732,7/30/2021,Men's Street Footwear,55,112,6160,Online
3539,Foot Locker,1185732,7/31/2021,Men's Athletic Footwear,46,65,2990,Online
3540,Foot Locker,1185732,8/1/2021,Women's Street Footwear,48,49,2352,Online
3541,Foot Locker,1185732,8/2/2021,Women's Athletic Footwear,46,53,2438,Online
3542,Foot Locker,1185732,8/3/2021,Men's Apparel,56,41,2296,Online
3543,Foot Locker,1185732,8/4/2021,Women's Apparel,61,65,3965,Online
3544,Foot Locker,1185732,8/5/2021,Men's Street Footwear,57,150,8550,Online
3545,Foot Locker,1185732,8/6/2021,Men's Athletic Footwear,46,75,3450,Online
3546,Foot Locker,1185732,8/7/2021,Women's Street Footwear,46,75,3450,Online
3547,Foot Locker,1185732,8/8/2021,Women's Athletic Footwear,49,54,2646,Online
3548,Foot Locker,1185732,8/9/2021,Men's Apparel,59,58,3422,Online
3549,Foot Locker,1185732,8/10/2021,Women's Apparel,64,81,5184,Online
3550,Sports Direct,1197831,8/11/2021,Men's Street Footwear,20,189,3780,Online
3551,Sports Direct,1197831,8/12/2021,Men's Athletic Footwear,28,196,5488,Online
3552,Sports Direct,1197831,8/13/2021,Women's Street Footwear,27,158,4266,Online
3553,Sports Direct,1197831,8/14/2021,Women's Athletic Footwear,34,152,5168,Online
3554,Sports Direct,1197831,8/15/2021,Men's Apparel,37,94,3478,Online
3555,Sports Direct,1197831,8/16/2021,Women's Apparel,33,147,4851,Online
3556,Sports Direct,1197831,8/17/2021,Men's Street Footwear,23,176,4048,Online
3557,Sports Direct,1197831,8/18/2021,Men's Athletic Footwear,32,163,5216,Online
3558,Sports Direct,1197831,8/19/2021,Women's Street Footwear,34,119,4046,Online
3559,Sports Direct,1197831,8/20/2021,Women's Athletic Footwear,32,128,4096,Online
3560,Sports Direct,1197831,8/21/2021,Men's Apparel,38,75,2850,Online
3561,Sports Direct,1197831,8/22/2021,Women's Apparel,32,140,4480,Online
3562,Sports Direct,1197831,8/23/2021,Men's Street Footwear,29,182,5278,Online
3563,Sports Direct,1197831,8/24/2021,Men's Athletic Footwear,39,169,6591,Online
3564,Sports Direct,1197831,8/25/2021,Women's Street Footwear,28,145,4060,Online
3565,Sports Direct,1197831,8/26/2021,Women's Athletic Footwear,32,116,3712,Online
3566,Sports Direct,1197831,8/27/2021,Men's Apparel,38,81,3078,Online
3567,Sports Direct,1197831,8/28/2021,Women's Apparel,32,135,4320,Online
3568,Sports Direct,1197831,8/29/2021,Men's Street Footwear,18,182,3276,Online
3569,Sports Direct,1197831,8/30/2021,Men's Athletic Footwear,28,175,4900,Online
3570,Sports Direct,1197831,8/31/2021,Women's Street Footwear,25,152,3800,Online
3571,Sports Direct,1197831,9/1/2021,Women's Athletic Footwear,29,128,3712,Online
3572,Sports Direct,1197831,9/2/2021,Men's Apparel,34,85,2890,Online
3573,Sports Direct,1197831,9/3/2021,Women's Apparel,29,156,4524,Online
3574,Sports Direct,1197831,9/4/2021,Men's Street Footwear,19,195,3705,Online
3575,Sports Direct,1197831,9/5/2021,Men's Athletic Footwear,29,194,5626,Online
3576,Sports Direct,1197831,9/6/2021,Women's Street Footwear,24,175,4200,Online
3577,Sports Direct,1197831,9/7/2021,Women's Athletic Footwear,34,154,5236,Online
3578,Sports Direct,1197831,9/8/2021,Men's Apparel,49,131,6419,Online
3579,Sports Direct,1197831,9/9/2021,Women's Apparel,43,224,9632,Online
3580,Sports Direct,1197831,9/10/2021,Men's Street Footwear,41,224,9184,Online
3581,Sports Direct,1197831,9/11/2021,Men's Athletic Footwear,49,200,9800,Online
3582,Sports Direct,1197831,9/12/2021,Women's Street Footwear,44,176,7744,Online
3583,Sports Direct,1197831,9/13/2021,Women's Athletic Footwear,43,174,7482,Online
3584,Sports Direct,1197831,9/14/2021,Men's Apparel,45,145,6525,Online
3585,Sports Direct,1197831,9/15/2021,Women's Apparel,53,263,13939,Online
3586,Sports Direct,1197831,9/16/2021,Men's Street Footwear,41,231,9471,Online
3587,Sports Direct,1197831,9/17/2021,Men's Athletic Footwear,48,215,10320,Online
3588,Sports Direct,1197831,9/18/2021,Women's Street Footwear,44,254,11176,Online
3589,Sports Direct,1197831,9/19/2021,Women's Athletic Footwear,43,150,6450,Online
3590,Sports Direct,1197831,9/20/2021,Men's Apparel,47,167,7849,Online
3591,Sports Direct,1197831,9/21/2021,Women's Apparel,54,255,13770,Online
3592,Sports Direct,1197831,9/22/2021,Men's Street Footwear,49,208,10192,Online
3593,Sports Direct,1197831,9/23/2021,Men's Athletic Footwear,53,208,11024,Online
3594,Sports Direct,1197831,9/24/2021,Women's Street Footwear,46,273,12558,Online
3595,Sports Direct,1197831,9/25/2021,Women's Athletic Footwear,47,147,6909,Online
3596,Sports Direct,1197831,9/26/2021,Men's Apparel,53,142,7526,Online
3597,Sports Direct,1197831,9/27/2021,Women's Apparel,56,233,13048,Online
3598,Sports Direct,1197831,9/28/2021,Men's Street Footwear,53,181,9593,Online
3599,Sports Direct,1197831,9/29/2021,Men's Athletic Footwear,54,176,9504,Online
3600,Sports Direct,1197831,9/30/2021,Women's Street Footwear,59,203,11977,Online
3601,Sports Direct,1197831,10/1/2021,Women's Athletic Footwear,56,126,7056,Online
3602,Sports Direct,1197831,10/2/2021,Men's Apparel,53,135,7155,Online
3603,Sports Direct,1197831,10/3/2021,Women's Apparel,48,203,9744,Online
3604,Sports Direct,1197831,10/4/2021,Men's Street Footwear,39,156,6084,Online
3605,Sports Direct,1197831,10/5/2021,Men's Athletic Footwear,38,169,6422,Online
3606,Sports Direct,1197831,10/6/2021,Women's Street Footwear,41,144,5904,Online
3607,Sports Direct,1197831,10/7/2021,Women's Athletic Footwear,41,111,4551,Online
3608,Sports Direct,1197831,10/8/2021,Men's Apparel,36,100,3600,Online
3609,Sports Direct,1197831,10/9/2021,Women's Apparel,45,161,7245,Online
3610,Sports Direct,1197831,10/10/2021,Men's Street Footwear,38,181,6878,Online
3611,Sports Direct,1197831,10/11/2021,Men's Athletic Footwear,37,218,8066,Online
3612,Sports Direct,1197831,10/12/2021,Women's Street Footwear,63,176,11088,Online
3613,Sports Direct,1197831,10/13/2021,Women's Athletic Footwear,59,145,8555,Online
3614,Sports Direct,1197831,10/14/2021,Men's Apparel,56,138,7728,Online
3615,Sports Direct,1197831,10/15/2021,Women's Apparel,67,176,11792,Online
3616,Sports Direct,1197831,10/16/2021,Men's Street Footwear,59,223,13157,Online
3617,Sports Direct,1197831,10/17/2021,Men's Athletic Footwear,56,231,12936,Online
3618,Sports Direct,1197831,10/18/2021,Women's Street Footwear,62,189,11718,Online
3619,Sports Direct,1197831,10/19/2021,Women's Athletic Footwear,59,173,10207,Online
3620,Sports Direct,1197831,10/20/2021,Men's Apparel,58,158,9164,Online
3621,Sports Direct,1197831,10/21/2021,Women's Apparel,65,233,15145,Online
3622,Foot Locker,1185732,10/22/2021,Men's Street Footwear,44,111,4884,Online
3623,Foot Locker,1185732,10/23/2021,Men's Athletic Footwear,41,68,2788,Online
3624,Foot Locker,1185732,10/24/2021,Women's Street Footwear,33,56,1848,Online
3625,Foot Locker,1185732,10/25/2021,Women's Athletic Footwear,38,19,722,Online
3626,Foot Locker,1185732,10/26/2021,Men's Apparel,54,36,1944,Online
3627,Foot Locker,1185732,10/27/2021,Women's Apparel,43,61,2623,Online
3628,Foot Locker,1185732,10/28/2021,Men's Street Footwear,42,119,4998,Online
3629,Foot Locker,1185732,10/29/2021,Men's Athletic Footwear,44,35,1540,Online
3630,Foot Locker,1185732,10/30/2021,Women's Street Footwear,34,46,1564,Online
3631,Foot Locker,1185732,10/31/2021,Women's Athletic Footwear,39,13,507,Online
3632,Foot Locker,1185732,11/1/2021,Men's Apparel,51,36,1836,Online
3633,Foot Locker,1185732,11/2/2021,Women's Apparel,44,68,2992,Online
3634,Foot Locker,1185732,11/3/2021,Men's Street Footwear,49,120,5880,Online
3635,Foot Locker,1185732,11/4/2021,Men's Athletic Footwear,47,38,1786,Online
3636,Foot Locker,1185732,11/5/2021,Women's Street Footwear,36,51,1836,Online
3637,Foot Locker,1185732,11/6/2021,Women's Athletic Footwear,43,8,344,Online
3638,Foot Locker,1185732,11/7/2021,Men's Apparel,58,20,1160,Online
3639,Foot Locker,1185732,11/8/2021,Women's Apparel,47,44,2068,Online
3640,Foot Locker,1185732,11/9/2021,Men's Street Footwear,46,122,5612,Online
3641,Foot Locker,1185732,11/10/2021,Men's Athletic Footwear,45,45,2025,Online
3642,Foot Locker,1185732,11/11/2021,Women's Street Footwear,38,38,1444,Online
3643,Foot Locker,1185732,11/12/2021,Women's Athletic Footwear,42,20,840,Online
3644,Foot Locker,1185732,11/13/2021,Men's Apparel,55,22,1210,Online
3645,Foot Locker,1185732,11/14/2021,Women's Apparel,48,54,2592,Online
3646,Foot Locker,1185732,11/15/2021,Men's Street Footwear,58,136,7888,Online
3647,Foot Locker,1185732,11/16/2021,Men's Athletic Footwear,54,53,2862,Online
3648,Foot Locker,1185732,11/17/2021,Women's Street Footwear,52,42,2184,Online
3649,Foot Locker,1185732,11/18/2021,Women's Athletic Footwear,51,29,1479,Online
3650,Foot Locker,1185732,11/19/2021,Men's Apparel,59,31,1829,Online
3651,Foot Locker,1185732,11/20/2021,Women's Apparel,64,63,4032,Online
3652,Foot Locker,1185732,11/21/2021,Men's Street Footwear,64,135,8640,Online
3653,Foot Locker,1185732,11/22/2021,Men's Athletic Footwear,59,70,4130,Online
3654,Foot Locker,1185732,11/23/2021,Women's Street Footwear,52,44,2288,Online
3655,Foot Locker,1185732,11/24/2021,Women's Athletic Footwear,52,39,2028,Online
3656,Foot Locker,1185732,11/25/2021,Men's Apparel,60,45,2700,Online
3657,Foot Locker,1185732,11/26/2021,Women's Apparel,65,81,5265,Online
3658,Foot Locker,1185732,11/27/2021,Men's Street Footwear,60,145,8700,Online
3659,Foot Locker,1185732,11/28/2021,Men's Athletic Footwear,55,90,4950,Online
3660,Foot Locker,1185732,11/29/2021,Women's Street Footwear,51,59,3009,Online
3661,Foot Locker,1185732,11/30/2021,Women's Athletic Footwear,51,44,2244,Online
3662,Foot Locker,1185732,12/1/2021,Men's Apparel,64,60,3840,Online
3663,Foot Locker,1185732,12/2/2021,Women's Apparel,64,98,6272,Online
3664,Foot Locker,1185732,12/3/2021,Men's Street Footwear,60,158,9480,Online
3665,Foot Locker,1185732,12/4/2021,Men's Athletic Footwear,54,75,4050,Online
3666,Foot Locker,1185732,12/5/2021,Women's Street Footwear,54,61,3294,Online
3667,Foot Locker,1185732,12/6/2021,Women's Athletic Footwear,53,58,3074,Online
3668,Foot Locker,1185732,12/7/2021,Men's Apparel,61,46,2806,Online
3669,Foot Locker,1185732,12/8/2021,Women's Apparel,64,95,6080,Online
3670,Foot Locker,1185732,12/9/2021,Men's Street Footwear,62,143,8866,Online
3671,Foot Locker,1185732,12/10/2021,Men's Athletic Footwear,48,80,3840,Online
3672,Foot Locker,1185732,12/11/2021,Women's Street Footwear,41,50,2050,Online
3673,Foot Locker,1185732,12/12/2021,Women's Athletic Footwear,41,53,2173,Online
3674,Foot Locker,1185732,12/13/2021,Men's Apparel,50,36,1800,Online
3675,Foot Locker,1185732,12/14/2021,Women's Apparel,55,61,3355,Online
3676,Foot Locker,1185732,12/15/2021,Men's Street Footwear,55,104,5720,Online
3677,Foot Locker,1185732,12/16/2021,Men's Athletic Footwear,47,63,2961,Online
3678,Foot Locker,1185732,12/17/2021,Women's Street Footwear,48,34,1632,Online
3679,Foot Locker,1185732,12/18/2021,Women's Athletic Footwear,48,29,1392,Online
3680,Foot Locker,1185732,12/19/2021,Men's Apparel,56,27,1512,Online
3681,Foot Locker,1185732,12/20/2021,Women's Apparel,60,63,3780,Online
3682,Foot Locker,1185732,12/21/2021,Men's Street Footwear,66,113,7458,Online
3683,Foot Locker,1185732,12/22/2021,Men's Athletic Footwear,55,60,3300,Online
3684,Foot Locker,1185732,12/23/2021,Women's Street Footwear,55,55,3025,Online
3685,Foot Locker,1185732,12/24/2021,Women's Athletic Footwear,56,44,2464,Online
3686,Foot Locker,1185732,12/25/2021,Men's Apparel,64,42,2688,Online
3687,Foot Locker,1185732,12/26/2021,Women's Apparel,71,65,4615,Online
3688,Foot Locker,1185732,12/27/2021,Men's Street Footwear,67,124,8308,Online
3689,Foot Locker,1185732,12/28/2021,Men's Athletic Footwear,55,69,3795,Online
3690,Foot Locker,1185732,12/29/2021,Women's Street Footwear,55,65,3575,Online
3691,Foot Locker,1185732,12/30/2021,Women's Athletic Footwear,57,53,3021,Online
3692,Foot Locker,1185732,12/31/2021,Men's Apparel,63,47,2961,Online
3693,Kohl's,1189833,1/1/2021,Men's Apparel,47,77,3619,Online
3694,Kohl's,1189833,1/2/2021,Women's Apparel,43,138,5934,Online
3695,Kohl's,1189833,1/3/2021,Men's Street Footwear,34,158,5372,Online
3696,Kohl's,1189833,1/4/2021,Men's Athletic Footwear,42,123,5166,Online
3697,Kohl's,1189833,1/5/2021,Women's Street Footwear,43,122,5246,Online
3698,Kohl's,1189833,1/6/2021,Women's Athletic Footwear,44,81,3564,Online
3699,Kohl's,1189833,1/7/2021,Men's Apparel,48,59,2832,Online
3700,Kohl's,1189833,1/8/2021,Women's Apparel,43,119,5117,Online
3701,Kohl's,1189833,1/9/2021,Men's Street Footwear,32,173,5536,Online
3702,Kohl's,1189833,1/10/2021,Men's Athletic Footwear,41,115,4715,Online
3703,Kohl's,1189833,1/11/2021,Women's Street Footwear,42,128,5376,Online
3704,Kohl's,1189833,1/12/2021,Women's Athletic Footwear,44,91,4004,Online
3705,Kohl's,1189833,1/13/2021,Men's Apparel,48,60,2880,Online
3706,Kohl's,1189833,1/14/2021,Women's Apparel,42,112,4704,Online
3707,Kohl's,1189833,1/15/2021,Men's Street Footwear,44,161,7084,Online
3708,Kohl's,1189833,1/16/2021,Men's Athletic Footwear,43,101,4343,Online
3709,Kohl's,1189833,1/17/2021,Women's Street Footwear,44,120,5280,Online
3710,Kohl's,1189833,1/18/2021,Women's Athletic Footwear,36,78,2808,Online
3711,Kohl's,1189833,1/19/2021,Men's Apparel,44,56,2464,Online
3712,Kohl's,1189833,1/20/2021,Women's Apparel,55,101,5555,Online
3713,Kohl's,1189833,1/21/2021,Men's Street Footwear,39,150,5850,Online
3714,Kohl's,1189833,1/22/2021,Men's Athletic Footwear,41,106,4346,Online
3715,Kohl's,1189833,1/23/2021,Women's Street Footwear,44,111,4884,Online
3716,Kohl's,1189833,1/24/2021,Women's Athletic Footwear,38,88,3344,Online
3717,Kohl's,1189833,1/25/2021,Men's Apparel,41,61,2501,Online
3718,Kohl's,1189833,1/26/2021,Women's Apparel,59,108,6372,Online
3719,Kohl's,1189833,1/27/2021,Men's Street Footwear,36,169,6084,Online
3720,Kohl's,1189833,1/28/2021,Men's Athletic Footwear,42,147,6174,Online
3721,Kohl's,1189833,1/29/2021,Women's Street Footwear,44,165,7260,Online
3722,Kohl's,1189833,1/30/2021,Women's Athletic Footwear,38,106,4028,Online
3723,Kohl's,1189833,1/31/2021,Men's Apparel,41,75,3075,Online
3724,Kohl's,1189833,2/1/2021,Women's Apparel,55,150,8250,Online
3725,Kohl's,1189833,2/2/2021,Men's Street Footwear,37,203,7511,Online
3726,Kohl's,1189833,2/3/2021,Men's Athletic Footwear,41,156,6396,Online
3727,Kohl's,1189833,2/4/2021,Women's Street Footwear,44,143,6292,Online
3728,Kohl's,1189833,2/5/2021,Women's Athletic Footwear,36,113,4068,Online
3729,Kohl's,1189833,2/6/2021,Men's Apparel,42,124,5208,Online
3730,Kohl's,1189833,2/7/2021,Women's Apparel,58,143,8294,Online
3731,Kohl's,1189833,2/8/2021,Men's Street Footwear,42,203,8526,Online
3732,Kohl's,1189833,2/9/2021,Men's Athletic Footwear,54,188,10152,Online
3733,Kohl's,1189833,2/10/2021,Women's Street Footwear,49,130,6370,Online
3734,Kohl's,1189833,2/11/2021,Women's Athletic Footwear,41,106,4346,Online
3735,Kohl's,1189833,2/12/2021,Men's Apparel,52,106,5512,Online
3736,Kohl's,1189833,2/13/2021,Women's Apparel,56,112,6272,Online
3737,Kohl's,1189833,2/14/2021,Men's Street Footwear,41,180,7380,Online
3738,Kohl's,1189833,2/15/2021,Men's Athletic Footwear,48,156,7488,Online
3739,Kohl's,1189833,2/16/2021,Women's Street Footwear,42,117,4914,Online
3740,Kohl's,1189833,2/17/2021,Women's Athletic Footwear,41,116,4756,Online
3741,Kohl's,1189833,2/18/2021,Men's Apparel,50,100,5000,Online
3742,Kohl's,1189833,2/19/2021,Women's Apparel,59,122,7198,Online
3743,Kohl's,1189833,2/20/2021,Men's Street Footwear,44,160,7040,Online
3744,Kohl's,1189833,2/21/2021,Men's Athletic Footwear,49,160,7840,Online
3745,Kohl's,1189833,2/22/2021,Women's Street Footwear,41,116,4756,Online
3746,Kohl's,1189833,2/23/2021,Women's Athletic Footwear,44,105,4620,Online
3747,Kohl's,1189833,2/24/2021,Men's Apparel,54,98,5292,Online
3748,Kohl's,1189833,2/25/2021,Women's Apparel,58,108,6264,Online
3749,Kohl's,1189833,2/26/2021,Men's Street Footwear,38,167,6346,Online
3750,Kohl's,1189833,2/27/2021,Men's Athletic Footwear,42,173,7266,Online
3751,Kohl's,1189833,2/28/2021,Women's Street Footwear,37,123,4551,Online
3752,Kohl's,1189833,3/1/2021,Women's Athletic Footwear,39,119,4641,Online
3753,Kohl's,1189833,3/2/2021,Men's Apparel,51,113,5763,Online
3754,Kohl's,1189833,3/3/2021,Women's Apparel,56,133,7448,Online
3755,Kohl's,1189833,3/4/2021,Men's Street Footwear,41,196,8036,Online
3756,Kohl's,1189833,3/5/2021,Men's Athletic Footwear,45,182,8190,Online
3757,Kohl's,1189833,3/6/2021,Women's Street Footwear,42,133,5586,Online
3758,Kohl's,1189833,3/7/2021,Women's Athletic Footwear,43,143,6149,Online
3759,Kohl's,1189833,3/8/2021,Men's Apparel,53,120,6360,Online
3760,Kohl's,1189833,3/9/2021,Women's Apparel,55,130,7150,Online
3761,Sports Direct,1197831,3/10/2021,Men's Street Footwear,18,210,3780,Online
3762,Sports Direct,1197831,3/11/2021,Men's Athletic Footwear,29,182,5278,Online
3763,Sports Direct,1197831,3/12/2021,Women's Street Footwear,27,130,3510,Online
3764,Sports Direct,1197831,3/13/2021,Women's Athletic Footwear,32,135,4320,Online
3765,Sports Direct,1197831,3/14/2021,Men's Apparel,39,95,3705,Online
3766,Sports Direct,1197831,3/15/2021,Women's Apparel,33,125,4125,Online
3767,Sports Direct,1197831,3/16/2021,Men's Street Footwear,24,169,4056,Online
3768,Sports Direct,1197831,3/17/2021,Men's Athletic Footwear,33,181,5973,Online
3769,Sports Direct,1197831,3/18/2021,Women's Street Footwear,32,122,3904,Online
3770,Sports Direct,1197831,3/19/2021,Women's Athletic Footwear,33,108,3564,Online
3771,Sports Direct,1197831,3/20/2021,Men's Apparel,37,83,3071,Online
3772,Sports Direct,1197831,3/21/2021,Women's Apparel,32,133,4256,Online
3773,Sports Direct,1197831,3/22/2021,Men's Street Footwear,27,189,5103,Online
3774,Sports Direct,1197831,3/23/2021,Men's Athletic Footwear,37,163,6031,Online
3775,Sports Direct,1197831,3/24/2021,Women's Street Footwear,28,124,3472,Online
3776,Sports Direct,1197831,3/25/2021,Women's Athletic Footwear,33,101,3333,Online
3777,Sports Direct,1197831,3/26/2021,Men's Apparel,39,69,2691,Online
3778,Sports Direct,1197831,3/27/2021,Women's Apparel,33,111,3663,Online
3779,Sports Direct,1197831,3/28/2021,Men's Street Footwear,19,169,3211,Online
3780,Sports Direct,1197831,3/29/2021,Men's Athletic Footwear,24,176,4224,Online
3781,Sports Direct,1197831,3/30/2021,Women's Street Footwear,19,135,2565,Online
3782,Sports Direct,1197831,3/31/2021,Women's Athletic Footwear,23,112,2576,Online
3783,Sports Direct,1197831,4/1/2021,Men's Apparel,28,84,2352,Online
3784,Sports Direct,1197831,4/2/2021,Women's Apparel,24,161,3864,Online
3785,Sports Direct,1197831,4/3/2021,Men's Street Footwear,14,189,2646,Online
3786,Sports Direct,1197831,4/4/2021,Men's Athletic Footwear,23,218,5014,Online
3787,Sports Direct,1197831,4/5/2021,Women's Street Footwear,19,180,3420,Online
3788,Sports Direct,1197831,4/6/2021,Women's Athletic Footwear,27,142,3834,Online
3789,Sports Direct,1197831,4/7/2021,Men's Apparel,41,106,4346,Online
